pop_size,init_infected,r0,expected_recovery_time,expected_incubation_time,expected_time_to_hospital,test_percentage,max_hospital
1000,25,2.1702671794810735,3.2023364694792953,1.1278701524512287,10.69708383314305,5.11990508072778,36.67411465472995
1000,25,2.2576665485457887,1.8872860931564566,1.205337357929582,11.398229407694904,7.065738677490754,22.47000818388429
1000,25,1.3584163055551666,2.0475143023820435,2.4708958387026176,3.8022104376175907,15.472291074689632,7.085919099839848
1000,25,2.263309518554357,3.2137682295499506,3.795625359586122,13.698743034788066,19.22421758508287,8.169135200997284
1000,25,1.1778377494844314,11.376623296277486,3.1499259906301793,7.852317035670057,18.159971461532557,12.814467173761274
1000,25,1.1471118907885995,5.813930266040879,1.243661786838779,12.94210696741678,13.065257536890208,7.397391755889473
1000,25,2.39810192053514,10.287325296405944,3.0441574996480663,11.454447207457942,12.71048128751822,29.017036660449786
1000,25,2.088560196313766,4.822515298622921,1.887660256805376,6.493999105167037,16.840144886862504,21.182746509303495
1000,25,1.6866409204005695,4.032360344277755,4.4621866212769685,7.457111924443954,4.898371662045022,11.516906257308296
1000,25,1.2700077829819612,12.579355531539841,3.615009634224323,10.060332979815735,14.41765145194325,12.38007690028336
1000,25,2.052412977521377,9.726208480547227,1.3679750864317635,11.802591292688346,2.52706216197212,50.53401844000586
1000,25,2.115518599604064,11.687817997532115,3.2521511205745792,11.985182863394474,15.160669087648007,17.102319839853468
1000,25,1.608298211284028,3.43297965749404,4.950263754650418,12.114093203402444,2.024305683885077,9.108024791744828
1000,25,2.8235916005001975,11.116875863080509,2.967480802480359,12.98908723177244,19.049543517912234,34.47378749998913
1000,25,2.066828005100037,6.164745964376364,1.3107297866198695,2.1743714938182257,8.92716511187598,32.92544683015944
1000,25,1.856924461729476,1.5714046054781245,4.387347306521759,6.016161544636617,9.008908741947119,6.0096435111638
1000,25,2.3074960037773007,1.4452026210882236,3.475812914300492,10.720068460145104,10.310157435032327,8.252867668396954
1000,25,2.407960604727227,8.778429463870452,3.624288111349513,1.7522531101059873,10.09477492723098,38.79684009819791
1000,25,2.3327153448283546,8.665747648978982,3.9531099298009624,3.5622751750400683,5.962494729074703,42.34399421224709
1000,25,2.5558951192153874,2.5478687487047567,4.972283505995657,10.338994398722505,16.204547726007853,10.760114527230646
