pop_size,init_infected,r0,expected_recovery_time,expected_incubation_time,expected_time_to_hospital,test_percentage,max_hospital
1000,25,2.6691988866830285,2.7598083193866296,3.7304411067635193,3.7064206501241284,6.912975985828302,44.52088857981006
1000,25,1.0584421649948688,4.46166418558489,1.9775910914122834,13.029467247417715,4.50025700668024,5.939736011388331
1000,25,1.187181043405447,5.884405892704121,4.506331464495438,3.564119165177596,17.809457502942344,12.34436882511833
1000,25,1.8079092694478114,2.8994688943571107,4.896659312097969,4.497888875526406,7.376021975818354,10.613120751714359
1000,25,2.720302389782794,3.152880787022832,4.3331832052970425,4.12171780693319,17.16487438558159,28.493700253067704
1000,25,1.6039941625305096,13.127997316913289,3.5273176228370016,9.441020295001568,19.348412974026363,14.087740156921642
1000,25,1.2401717127625271,2.641219278919605,4.430366216814754,5.172894146904644,15.666111661750673,5.882625452083177
1000,25,2.298717411649298,9.023427521039762,3.3102888531625068,6.29309149125637,14.09314239391751,27.441380295281398
1000,25,2.8037525666499445,3.2830007943835904,3.049816173104383,10.506215284570741,7.883289767752764,36.97033029428641
1000,25,1.3323967880684118,11.145743135882322,1.0951414480118231,8.385727493981532,8.598536520783542,15.280615716911795
1000,25,1.0037900648710678,6.634735184902604,4.078965243278759,9.726251583731877,19.293984532319634,7.62033786165226
1000,25,1.682147857167769,6.098522965858029,3.0049935334245426,9.715119702136478,12.6796791546864,11.263199229904174
1000,25,2.2438247065412336,13.818490245801454,2.6340595141605436,12.224321662543804,18.384137359533735,19.01263242559286
1000,25,1.1496795225035825,1.4619070047155216,4.2814218758016125,10.281195485220433,15.600692530098005,1.874017271309324
1000,25,2.8622641666434108,7.309395340183132,2.219056827273217,10.208640011103926,2.674559162515351,95.02949991366472
1000,25,2.744869002020829,3.1736790965582955,3.6776989416544574,3.0073231564503806,2.576322639384885,65.08443274205794
1000,25,2.786012872703065,6.163902664558334,2.479266374150874,3.3149705606147855,10.686778968816835,72.02049023341596
1000,25,2.447084689939154,12.357751708402983,1.001186556773824,9.310134589150428,13.430002096430332,45.50293701860755
1000,25,2.5780359349186175,13.754028509432658,3.746998554970383,8.95811103385377,16.646490823523678,32.28806754258764
1000,25,2.750680094602532,13.183935081938188,2.236678859158277,10.089376874449572,17.723830791472103,44.158228862707325
1000,25,1.837020853365501,12.978931311937405,2.5822877235159787,8.078454313283547,8.375609749273973,20.109892648917036
1000,25,1.5519774706206473,2.666521668231902,1.1648370222805902,13.728333149126794,14.098709870644752,6.518438798184619
1000,25,1.9218332389382407,9.439774541536563,4.500346508008924,10.805435725605433,11.82071119958884,14.262813582358094
1000,25,1.0251377680997997,3.514169487188469,4.4913240504148515,4.705841829917146,8.307984640420678,7.572280906467655
1000,25,2.8865680992865026,7.292569180609082,2.678335346993546,2.296722428195805,5.070678853756192,90.75110922523646
1000,25,1.7260229257381137,3.270753506938913,3.151353916573888,5.6252801889733774,14.089979915759244,9.99845122837938
1000,25,2.7848256630803454,2.5671432590271825,3.9044319035661514,3.233397503435455,4.645761418132317,51.02649867485588
1000,25,2.360744981585342,2.2126223781958196,2.558225801362543,13.857634924702435,3.0106146993841576,20.088806907844695
1000,25,1.333547015064929,5.9758968100672485,1.3366439357111548,3.944354658476641,2.966507189744174,16.485019345484805
1000,25,2.177341722946766,10.288904581510423,2.600734248869931,8.061919108004101,4.083088925813434,46.3826695593744
1000,25,1.4438947245497107,8.195280955450924,2.975860563727078,5.325948113122615,15.880259623150884,14.353256516782528
1000,25,2.2199595735987696,4.40745912646909,3.826851329128174,9.589823737920478,5.221922972632145,29.249747043530498
1000,25,1.6074637330490518,4.212734675387282,3.474159154280442,7.446869725414124,10.001010506899913,9.738268790170515
1000,25,1.636150415458311,5.572425178496844,1.0894829618053419,8.239393189323284,12.196548831963547,14.719792003868882
1000,25,1.7916873655438301,10.196339757041049,1.7090936618277386,9.295501719871348,16.308673229592415,16.019644572216084
1000,25,1.276923113975607,7.232003792316724,3.854341594308722,10.313669538509853,17.748864258500404,8.679631273726576
1000,25,1.210868571365118,6.650467096802983,1.5872445766830459,6.9564553584473865,14.712877785200636,11.561567976304023
1000,25,1.6603814287838712,9.48890689581875,4.3123619413890015,7.545185309293421,18.339145063182787,13.355546553274642
1000,25,1.2700465765503293,12.671736173100523,2.3216921029329547,10.947672050492207,1.9483944485430005,14.82261193885828
1000,25,1.5165846146091337,10.853303855997495,2.3959181936296723,2.9697860655879214,19.741327366011625,18.98712156531086
1000,25,2.8755349837876105,4.250127184840178,4.151403302121415,4.579752100887115,19.274542207956735,36.2910623945194
1000,25,1.792888861450432,6.413930349048453,1.3366336356184862,5.407425614340041,3.4321171590729294,29.40162341093344
1000,25,2.0909813263584307,5.8488971181204485,2.2428512729394496,7.832746815423476,1.4253068446771944,50.874570432750886
1000,25,2.1726006697364495,8.474834923793914,3.896006898560315,6.365310013209552,14.715250836607279,20.40628343512257
1000,25,2.7035922599479933,1.1164282012908733,4.723660496144914,3.603763382731726,3.413940374746589,17.518159132296685
1000,25,2.878357788564261,1.5138226253402252,1.6603912777776277,10.053799443977118,11.031551502486659,23.39293999414711
1000,25,2.816322399279898,5.935346467912186,4.000567763997385,8.858093580556151,13.612048101549288,38.62148178718015
1000,25,1.480270213160369,12.141781572981872,2.1141303874775597,1.2005081006879879,12.463510175076378,21.806213142096396
1000,25,1.2985437178830537,12.868855431320721,1.5104875179845902,6.5979769202328775,3.4283914510019398,17.548885612294843
1000,25,2.9326799353813913,11.240820241992067,2.9505065924219522,2.682379296352293,13.295266784763104,75.75426151886761
1000,25,1.9924850910231744,7.175819210767394,3.3215599672750487,12.382399140988944,15.415257844095798,12.604687316728231
1000,25,1.0354880739771606,12.750547373690047,3.27994758672723,11.491420040285954,13.986968727545616,10.983532286490373
1000,25,2.6978098746697583,6.535257943473148,4.006826191483979,4.693393732578353,10.161860330547839,52.12653422921743
1000,25,2.2755873839496603,11.38698094841738,1.221018801014686,9.719938505833328,4.182449950158467,61.472126694803876
1000,25,1.5458118083999457,9.499131539422155,2.5663140684840307,13.712758408420685,17.20654833350078,10.430521226718067
1000,25,2.0616359573498313,7.316236644771739,2.8370120941256887,3.652658081068052,0.29796952250656705,44.696795061822364
1000,25,2.848770191342955,7.191649610579879,2.9594578059678436,10.142028372640047,4.521111734204116,78.61225247404833
1000,25,1.7757602619974955,12.147222209360972,3.0841771747191786,13.437859091386109,16.988367945735952,12.966621408466795
1000,25,1.2858037726697296,13.687328683395688,3.5049283039741335,5.2780889752208155,14.384339530769317,16.448835344165605
1000,25,1.804948384699345,11.15220528754615,2.3803144847600746,12.959325534447764,14.656207893928695,14.0481957416531
1000,25,2.9296090093073848,8.885210019162647,2.829564194985802,2.1721002429114824,4.067210604108141,94.02807855461224
1000,25,2.4593425387867685,2.0299476481141934,2.0977443534149387,10.627364897663655,3.1840238802954635,26.0976238577903
1000,25,2.7823086691592893,8.615484621868536,2.812913010347641,1.0763423904865135,6.021236374588035,68.87039286509182
1000,25,1.9782163816803429,12.875369966655438,4.212103843709567,6.108751101453841,5.8866812176769105,23.817775841836202
1000,25,1.8642500434990654,6.275035608256452,4.605588257642427,9.101240163809418,12.086145100382346,11.884004780894399
1000,25,1.5022161560883693,4.313610329652087,3.1293436339134053,7.059127980230479,8.3961897439661,9.9452813053228
1000,25,1.0094246628532841,2.2472232619869046,4.825963505122486,5.85778059710031,8.477159050513148,4.410815194270904
1000,25,2.1867382274705722,6.787140701719499,2.2868464684528322,12.66525744500482,7.079276792303659,33.96491662711956
1000,25,2.524493458825645,9.198177644061321,4.988706807149285,4.603164766849116,15.319109252078132,32.33538077030787
1000,25,2.402605409872172,9.823816840966442,1.9681341443347602,8.298972243882167,17.6267838695005,30.97326973084873
1000,25,1.8651384420694117,13.474500793745689,4.259361998553134,2.417428250366928,2.871814620721056,21.86233753125026
1000,25,2.5381522047033043,9.176954050802669,4.77022791494719,4.6849886272213,4.888742219004407,56.37159910049429
1000,25,1.697024058551074,1.3678585002773196,1.596187844345648,7.368301416068313,0.5453539792904794,12.18078859632843
1000,25,1.2811989860813342,10.152286097492413,1.3665225806044496,10.89626479459645,19.66798051919333,11.338478951896825
1000,25,2.2627559590185102,2.720704000076926,3.0105358336739423,7.47402417443242,4.0246485418792926,29.750555578570307
1000,25,1.552808806865147,13.492913762857421,2.500770107844382,10.08880746367258,3.5761623504824747,18.046217485189853
1000,25,1.6126450044172214,1.3459657331106798,2.847207761414505,6.244252065383659,19.920839999346732,3.5740817258274338
1000,25,2.7095807897370987,13.684262637559824,2.7430112906827464,3.480043842940551,0.20551077049362432,92.90267322158257
1000,25,2.8198281593053856,9.311547383094151,4.946279619816721,9.007294131608417,16.596402903633177,34.31754662414705
1000,25,2.7924801195273634,1.5464353268567113,1.3867801154818054,8.423283582506588,4.44834934266221,31.892826258234688
1000,25,2.3449087327090923,13.055836770742278,1.3593272952721094,11.463992874476622,10.062835101192352,41.45626635068636
1000,25,1.0801841993036208,8.678129932554064,4.531372268871093,3.6372065757151995,4.66446844151643,14.762814551153074
1000,25,1.673508254573069,5.562983056610717,4.802114959840058,6.679475542709532,5.777404669856699,12.635679677031966
1000,25,2.3147506388214705,4.730649359125394,4.814545246009741,1.3145099253472976,18.704981163173883,22.631146949605252
1000,25,2.653463247369076,5.754062384149385,2.789228171272408,7.649138895972352,11.421238389823188,47.84534467459633
1000,25,1.1249199267413226,5.9462046977777785,2.93550925986377,9.142901549596102,16.693608488277984,8.083635912340121
1000,25,2.513053984348189,9.707775761424012,3.334214006687055,9.939247699962833,8.507754716612151,45.86003907437811
1000,25,2.2793606048109702,5.090491934042749,1.460882856917535,1.7178315185503497,3.8029019830606248,52.041351579199684
1000,25,1.8142727842098365,8.158630370875981,3.7606828270750015,10.680977716186158,17.421274809446533,11.711230032342314
1000,25,2.5506300119429968,8.77075611667372,4.945074059811743,8.153784289018324,1.5736613158199209,71.99633483793768
1000,25,1.4282200656447113,5.913737587373923,2.6766835818880215,10.35603076322994,4.739680465727176,10.997683939515534
1000,25,2.9950538613629556,8.549881843803618,1.3152704737364322,10.818718029507167,15.259473427976133,69.17783867305562
1000,25,2.053190879975104,12.795334911520682,4.959504544766693,7.218241729021856,17.524215667218044,17.455269594940834
1000,25,1.4503619476959395,11.922765473783546,3.4774899654593145,2.0395683423354294,11.021801848094714,19.850138600656173
1000,25,2.694216815584057,3.7617955806995216,3.2338223786865643,3.5798679381902914,16.17095681528266,41.48249666499926
1000,25,1.777495563812784,9.38569684065174,1.4156885362990157,2.680264233109961,10.446803444117126,22.228339575017976
1000,25,2.803422337515607,13.968298433388389,3.175831777394984,3.0747421686919214,6.2673382151197,77.44246565217688
1000,25,1.480783296161794,9.798481606865757,4.93480245862415,4.774040194585321,4.5507116099192135,15.926148202047463
1000,25,2.448594643483429,6.3453197936771915,3.6394844684990675,4.200321940713266,1.7583201505621715,66.30520879685083
1000,25,2.0482058319421923,1.8379254883078642,1.8053490904912666,1.9483091280764013,16.747072025836907,22.06357491225109
1000,25,2.8443709697604302,9.117310449656205,3.0450156970018694,9.412298915510958,12.529149370092005,54.26244999444926
1000,25,2.2323767589812418,3.0285443214294885,2.4533404647993304,11.943481289623266,18.528094469785277,12.552825579645926
1000,25,2.1692724396785805,11.788966107688744,4.897214628934173,3.5007158724807015,2.846254576450409,34.98727487739916
1000,25,2.7293833090647515,2.2056666973182177,1.6527688185090583,12.16152938136826,7.014608961273305,30.561696212160946
1000,25,2.719113944642023,13.948434918675582,3.8187784714199453,11.432013462678823,10.434758527697552,48.05149310124635
1000,25,1.677190459962342,4.894750204717359,2.7006414427240215,2.187710565703796,6.902318150338635,17.51872747998611
1000,25,2.0437033263855495,5.217410269668566,3.6774669519542176,4.4291889284919055,11.359331198944073,19.870678942226732
1000,25,1.2634760137961074,3.757530601515339,4.200924210929183,3.016973655175419,1.1665384632003306,10.899227561152628
1000,25,2.964685075657372,11.658244872274595,3.0944404323129717,1.7413415711693818,0.03883732401570583,98.62205533999402
1000,25,1.6643259043500749,6.65707047635634,1.227554940188945,4.354273116142487,0.9427760013947939,25.228034106967343
1000,25,1.1048508744332366,5.448666906355432,4.920223911903134,12.362604274381209,19.95864305359116,5.548602875996047
1000,25,1.2640419306537638,10.145807991666825,2.9791396109735135,9.576998117735073,13.177400049498244,11.75376872041749
1000,25,2.3975871277700267,7.683992630033035,1.890570553332184,8.789986963866816,1.4130831770398022,79.53824774133108
1000,25,2.9285126259341823,4.6779970404556135,3.4795836228972044,7.4936726101057385,2.2195430250040005,75.31868844545244
1000,25,1.6514074985377134,7.5732398042153095,1.0253827509100657,4.200281976077611,18.219923084996406,18.484040259763013
1000,25,1.4642847062969129,10.837930743518529,3.240057485756189,4.960497429698342,19.25691706364335,16.01477444183445
1000,25,2.2545749882058583,8.67249536548418,4.418941266996894,5.74992847534303,1.040113735598478,56.14796015305482
1000,25,1.0831071159685164,12.65906933711214,1.181855035771719,12.714758409584796,0.2313770366824519,13.472453017611164
1000,25,2.3695601648899367,8.779077365240472,2.2102075882464987,13.827146611083768,1.0727829166728653,72.34892606100443
1000,25,1.016673244565518,11.379777440424597,4.037135778994397,6.657824451034656,4.464055064349863,13.55396050698598
1000,25,1.9490151422933693,1.4796149898495683,4.16368142868438,10.335871902052485,7.863466929334582,5.188991027401015
1000,25,1.397384259602708,9.796591080403264,3.507437900203494,7.449969917204019,14.398711448170829,13.197235230955123
1000,25,2.9725893545263338,8.116832382877835,2.3423541597760784,10.333531762986567,4.148855800183167,97.19963935716137
1000,25,2.5199663611716865,12.35519494500776,4.756558760056048,11.836162342175765,18.52642008438844,20.85031917490491
1000,25,2.3151407107434316,13.118576920513801,1.664589365433288,4.76861098901743,5.3972864958922155,52.05349497973241
1000,25,2.8828745624883307,6.82611675764756,3.0795434861979283,2.9449123427952992,8.333716343627952,79.38528679047943
1000,25,2.982601621115073,4.884931003265935,1.7655990218018252,3.637105773800764,5.851605798860973,106.53663166593851
1000,25,1.4623794151514544,8.31887023050838,3.0101586267664437,4.646194475838383,19.968954068230776,14.915652053411552
1000,25,1.4546320217302027,3.0319581819022123,4.427183419483329,10.38946331884193,11.674632643095821,4.6082833347317695
1000,25,1.6800789464277173,8.933717927096552,4.601061245392826,12.228338698751035,13.124637993189234,10.86980370859075
1000,25,2.1135302713351343,7.980249330350582,4.028646977442757,7.081762009979426,17.975082421694456,16.369528775327197
1000,25,1.084387983033022,7.594971660914028,2.9148587375633683,5.066940017668126,0.578771780216023,13.525126844813204
1000,25,2.670936666237381,4.239123495003898,1.891230364445399,1.7155521841218802,3.4389857691645997,81.74742013003018
1000,25,2.699735490175158,7.244529016022716,2.9239747550019133,6.670040030286804,0.29234580980059377,100.30802235411694
1000,25,2.545971533944998,8.480447281249168,4.472627016065795,13.769080224928212,18.774091027781502,17.49500757939848
1000,25,2.412624644252445,10.941852907986263,1.5441714813842773,12.162452940052082,16.359079003775708,30.419184439114076
1000,25,1.482490328438757,1.3433494230679737,3.5224208802080383,5.390110561678925,10.949161954507696,3.4017542510561523
1000,25,1.5334732484010656,7.652744998549713,1.177041265195061,13.520051409968008,5.0990167790289735,14.978664332825042
1000,25,1.8337068359661128,5.727955828599819,4.095051157296114,13.106755923470113,4.677531009460518,16.35246318089801
1000,25,2.3167418341050334,11.49947306610493,2.783364728236039,5.994419643423609,6.821277824006174,45.04633855313818
1000,25,1.8608041745721384,4.470859088392794,1.12885808836482,5.475553745236493,8.223792568355194,27.538645234114348
1000,25,1.0299067315583137,13.986589510988713,4.067036562312289,5.322754971400916,3.4492469159075623,15.930934873565938
1000,25,2.7384992109683806,4.823350857067839,1.0138343537827237,12.893994202452497,11.579092802564917,54.53380103704039
1000,25,2.907248597165899,3.057563809901249,1.8633655566615808,10.72361313376312,17.251632862271112,35.19217883664295
1000,25,1.0986574969609786,5.307121082158254,2.448231048481523,11.139761275776223,13.898195784535199,6.772510188920365
1000,25,2.3382089932123984,1.4696118510359193,3.872732792515507,11.987111242823218,10.269995179797668,7.1975009622287915
1000,25,2.563643130241007,5.94237543655059,2.827097914574556,11.635581902990976,7.724131992858252,45.38805082416849
1000,25,1.5793001800656408,2.8941022730918364,3.419486530539665,3.9298181670488384,3.2231184765040544,11.829347291297584
1000,25,1.2601287408045647,8.301205908151921,1.3464608279979173,6.478869490982471,10.547937423866356,14.078207761891335
1000,25,1.8305442159278356,12.346262145956116,3.7121821711744922,3.5519855138041105,17.02109863915311,19.6220805890053
1000,25,2.5457667167262175,9.492314180630327,4.147521623315099,5.976798294581052,9.064194578350392,46.52924717326794
1000,25,2.4886254955326534,9.646553802061451,1.1773308088037644,6.969676965441426,3.8609451757302304,83.53918926315858
1000,25,2.373353301082563,13.680064627263432,4.057636416700703,4.911817739374719,4.19510978105764,49.684511224978756
1000,25,1.6527516400945763,7.947816325519118,4.703423362242946,11.24510666277869,17.661441997109318,9.80372496892512
1000,25,1.4991697990830541,3.481032839779676,2.293112651264702,9.541440695416672,2.8824015182796803,11.357628919391898
1000,25,1.0767429793307493,9.064243234437246,3.0766889089846883,12.980392178782825,0.9718732700321842,10.020491881103194
1000,25,2.356680717819324,9.473542949911536,3.764218362984537,5.023503125416878,6.665437777988201,43.890798997908256
1000,25,1.8293300223551199,6.829574594471204,3.7208257857060762,12.427885400666547,7.3568861186852175,14.38119801099105
1000,25,1.209668836427423,11.214499488902243,4.626019613546369,12.260206273077987,6.316266718203966,10.79131913445195
1000,25,2.5077301355611885,13.34261123872139,1.5267095953199719,8.254487849021213,8.061884002578282,61.16525030610454
1000,25,1.8157507817383922,3.7193219956175954,4.584084861479619,1.3702984710392028,11.497216297246812,15.134934553381555
1000,25,1.0187156305329037,12.258679869784551,2.1620042769963423,2.2600992521637098,1.6035942683042004,19.371104344314595
1000,25,1.024385208463592,11.269468021353491,2.650824458783485,1.6753618788553624,9.335806635273036,19.59906176906888
1000,25,1.1613687222974405,7.851071982810588,2.2409913924728095,3.8592992673221453,6.701798917007213,15.433781010590076
1000,25,1.736288032117765,8.874775298196672,3.497709966927715,7.962478247720654,14.002606230811846,14.32196580075049
1000,25,2.12299264837572,5.117227686209678,2.3912128120807092,11.244939433801987,3.3528461734382864,38.61494923926811
1000,25,1.2484779829830224,8.097546146237754,3.105406614101707,9.028298801037652,6.1239252189657005,11.375813555443415
1000,25,2.969003234086902,3.107841860863672,2.160179507542045,6.076204254697176,19.431765752662944,45.635940908682294
1000,25,2.95196905416162,13.225854150311198,1.2725143938397938,8.1492704880357,3.4937071419701526,124.10131275859224
1000,25,2.9769055788921404,7.304499776164058,2.1165296679769225,8.83837143695429,16.461944860644778,59.101420508217366
1000,25,2.0194492206163006,4.9955743437871165,4.426994731923904,8.596570918848123,8.53314758251721,16.493237404565196
1000,25,2.5159488547017714,4.246240645267045,4.2650897683303395,7.330042594510822,8.55856168186615,33.40357154837633
1000,25,1.7823192178493668,6.318178895076645,3.194005047905447,5.522539417712396,0.6777624267786564,28.555942979441078
1000,25,1.4151271961845449,13.272810752478858,2.722744590328965,2.209187728696808,8.837063325230092,20.458668843989855
1000,25,2.4099937813258583,8.667861568754653,4.398537805260491,8.83153653623761,15.05871812557748,23.10859521313273
1000,25,1.4926505539977888,11.549171456675385,1.0300962233615243,4.557050498512419,10.444240765464567,19.441712892982807
1000,25,1.2427713366119746,11.225516981147502,4.955016406983299,1.7934068162328698,10.084414503507418,19.01423280479047
1000,25,2.8949961809191906,11.976469226540146,2.044612502738548,4.569662763352344,2.4565196070547146,113.51358214777515
1000,25,1.2226726015881488,10.248974237619413,1.7177257787538758,3.0046897380241693,6.75234508210041,18.546410797312767
1000,25,1.300140145214605,1.7957644724403337,4.416286229593932,13.660120027253797,3.342398272570568,1.9960430499655542
1000,25,1.3934028030917758,1.67984885183355,1.1871393807435786,4.656481408332617,6.046533031601726,8.669539537500553
1000,25,1.609035218410022,3.156845693390802,4.165449298745056,12.30260000919209,14.723440745539163,4.65312132229042
1000,25,1.962950338331171,11.238521332626492,1.9392687080082278,5.39330896503666,13.058132016305475,22.170227874525644
1000,25,2.5723547439176233,9.607348446396884,4.5709942388660885,5.176381369417663,1.7779930820214274,74.89115373168224
1000,25,1.1168730750359934,9.177530813625424,2.550809365038199,10.713387561981666,7.813047986953552,10.557093865776876
1000,25,1.121157179041616,1.3259177579149797,2.851799542249573,12.054557880154729,9.943632109821138,1.5952416615876095
1000,25,1.7136206317791467,10.510266280543803,1.1492391988969954,8.679094815541664,3.3142562933034614,24.991360038613447
1000,25,1.325984101984761,9.706510258563528,2.6483126902063434,5.5451794230421125,18.479747545650312,14.629223350161613
1000,25,2.956427930518784,3.531718123968374,4.232658347712139,9.903355899708885,18.280099428670887,23.255376421775335
1000,25,2.4101945798100957,11.736119447157495,2.0441673036061663,13.042415639119158,12.506338372612989,33.39271335304965
1000,25,2.959663604371804,3.5534341013562476,2.1532562181047776,10.978021102699907,15.727790085448309,38.555778494023166
1000,25,2.749432720384517,13.332530866756253,1.0975006848079087,9.828941202564598,8.632362691683444,80.21450762196788
1000,25,1.5700687908856303,11.364400780330456,1.0000276784445314,11.456364406261736,10.241677903145465,15.46694473832111
1000,25,1.3315642863101862,11.695082536023632,4.089662660154193,11.668365653673948,16.376692793683038,10.975318975851666
1000,25,2.7648663133835782,11.395382212436305,1.4760069079239937,2.56759527472171,0.21781636732130183,98.86376469504772
1000,25,1.5264342464930063,9.53076592999276,4.151324455440762,9.297582971476281,0.8715481305253414,17.108729319827173
1000,25,1.3002453747957183,2.1284349956043958,3.2334860496460487,10.821361924566572,12.288926113649008,3.1512780984765203
1000,25,2.9981829399660516,1.1671350570899177,2.3659557225221257,13.524019145003567,17.727951679922484,9.801419625399143
1000,25,1.5028048386528388,13.486552079071732,2.4338017208652842,6.291966584062705,12.551399813951157,17.315696647564828
1000,25,1.4241479190182587,10.14599092489869,4.9493132955438455,2.2563407119118213,16.56363292701035,17.977931895520218
1000,25,2.884234379081663,11.101514236004386,1.8710232521036487,6.978232288548118,8.84559529018212,87.39838245178873
1000,25,2.962733869182375,7.222127089883892,4.6131528162887445,11.745716183526191,1.6809809871474535,80.19736572472986
1000,25,1.4026832276218044,7.901643372899112,2.3420069252566686,4.509869248914134,13.59321216999681,15.46200272193346
1000,25,1.3935506640744313,11.44561111100236,4.8573534688539155,10.025983003283418,8.24907642042708,12.566307564096416
1000,25,2.619078674187598,12.654294749330509,3.961715912683159,13.978326946537322,16.976257215243812,25.231897269900063
1000,25,2.4872028968994204,4.737899384441096,3.5920658990182184,12.51274560145002,15.099042182236154,19.525624402760055
1000,25,2.2710989319958035,6.807416320748042,4.24824781495497,4.91288131415299,7.63588412104564,33.6300479410014
1000,25,1.226056782366108,7.034892467525653,1.6680234991202507,7.598149636272694,3.871107637703486,12.760063356197945
1000,25,1.6499893384551476,13.460064406906936,3.531388800870871,9.418087392058693,14.696158724065008,15.050145849387388
